76511,96741,94786,94633,103894,109115,112685,126603
76513,144654,146058,145653,149527,154338,158659,167325
76518,101892,102538,109096,116731,119286,121907,130133
76519,90654,93592,99190,104650,105151,111877,115321
76520,79757,80458,84355,89850,94225,97903,101936
76522,95019,96364,100573,107107,113903,119507,123921
76523,217372,219033,234762,249811,264097,282880,308183
76524,121079,119039,120411,126409,133195,141713,151943
76525,81029,73301,78905,84379,94391,106524,114391
76526,40534,42572,45186,49800,57354,59878,62709
76527,172602,180661,194832,215891,231169,246838,262853
76528,96618,96753,101417,108093,116522,124625,131555
76530,125462,125538,130545,144450,156462,162786,178388
76531,59797,59153,66253,70031,74798,79035,86152
76534,98979,99787,96517,97065,97139,104681,117764
76537,131561,133548,149620,161930,175190,185313,197283
76538,134361,129500,138306,149755,159876,174830,195861
76539,144768,147919,154937,163035,173027,182013,191113
76541,55262,55218,52886,50954,50753,51707,54154
76542,145355,142364,140803,142022,143937,145281,149964
76543,84976,81124,77602,77444,79249,81342,82816
76544,151519,143873,147660,139686,139797,140027,148858
76548,175876,174241,172850,175415,176680,179222,186344
76549,124826,122907,120008,119989,121675,122795,126636
76550,116412,119266,124664,132514,141981,150797,160970
76554,100360,98603,98517,98477,103976,109960,118566
76556,139939,141330,150242,160396,165184,172705,176454
76557,116895,111549,116928,117225,119870,131952,139991
76558,49720,51014,54500,58683,63770,67697,72327
76559,143235,145305,143459,146137,147655,149429,155139
76561,92276,91063,94619,99551,109004,115015,121102
76564,95234,92229,93424,84689,78316,81938,93591
76566,184465,177267,181883,193854,215270,234719,249176
76567,83986,84824,88270,93519,98806,104532,108892
76569,76031,75342,79285,79215,77826,85908,94890
76570,54053,53574,54886,60183,64659,67066,71138
76571,242211,240812,242404,254070,262404,268697,279561
76573,138821,135920,142340,154257,152404,158315,177175
76574,110045,111686,119226,131728,147320,160771,175370
76577,133644,136109,143002,152977,164249,174022,184504
76578,127290,139228,138798,151574,166867,176660,190986
76579,106073,108486,110746,109778,118006,124413,131737
76621,93149,94894,99694,106028,112647,121228,130292
76622,105775,107131,109999,117161,125712,135590,145855
76623,77959,73726,75390,75611,82228,84178,95332
76624,130037,121249,125917,139026,148835,158855,179780
76626,73569,74595,78762,83603,88694,93781,98778
76627,70754,71329,74772,79136,82288,89460,95715
76628,48366,48902,53307,56468,59173,62839,65604
76629,74658,74616,78012,81339,87086,94333,101388
76630,131696,132173,134241,141311,151247,160351,174651
76631,68087,69404,73907,78108,81703,87038,93181
76632,64651,66721,68643,71842,77513,82683,83487
76633,202408,197684,201597,209901,217673,234438,256488
76634,83915,84883,88875,93900,99298,104373,109823
76635,59034,60288,65108,68754,70285,70758,75574
76636,113336,115710,119933,126154,132047,142275,151468
76637,64254,64690,67588,73085,78191,87717,97893
76638,220628,218443,221926,229670,237753,255637,282470
76639,49847,51802,54048,57800,60125,63872,67528
76640,112705,105786,108205,111958,115882,116806,134499
76641,68284,69124,71091,75658,78634,82587,89532
76642,83978,85522,89794,95949,102682,108017,114716
76643,141245,140810,144070,149371,154424,164962,179892
76645,59876,60562,63326,67112,70960,74743,79269
76648,60343,60645,62475,65483,69114,72212,76693
76649,80520,80673,84012,88559,95049,101784,110696
76650,44802,45841,47789,50457,52154,54450,57155
76651,87400,88015,91366,91527,95501,103507,118347
76652,77797,77458,80888,86207,93474,97976,104561
76653,77313,79499,86074,91558,98734,107996,117813
76654,73275,71248,80594,80971,86704,88942,101672
76655,166857,166099,169823,175700,182160,197017,213199
76656,82451,82606,86426,93019,100214,103794,108856
76657,150930,151550,154907,163129,167436,177556,195971
76660,55427,55586,58786,61672,64928,69365,72857
76661,41459,41122,42231,45412,47584,49680,51639
76664,67428,64488,59323,74009,77865,78942,85219
76665,85712,86278,90839,95509,103049,108651,115451
76666,57698,60160,63788,68529,72754,78141,83720
76667,56558,57273,59590,63359,67444,70258,74240
76670,79949,81514,82805,87204,90123,97146,107822
76671,75204,75076,78131,83156,87900,92614,97749
76673,73432,75168,80244,84500,89242,96319,104935
76676,52476,53325,55818,58131,62374,67800,72095
76678,55454,56976,61638,65986,66402,67229,70302
76679,69131,71073,73572,79335,83911,88224,92454
76680,74307,74544,77532,85303,94125,99640,103393
76681,56190,57233,55294,58448,59064,61737,63373
76682,99701,96253,96221,106519,114174,120533,129258
76685,173934,164323,165986,168265,182071,188905,207270
76686,63954,66026,69190,73012,79159,82668,88913
76687,127616,130597,140049,151328,161294,169989,179832
76689,132886,131278,135422,144017,153067,159676,171530
76690,69274,69247,72715,79238,85739,90720,97063
76691,112620,104888,112434,119678,128748,131039,145578
76692,80641,81228,84754,89304,94273,99569,105323
76693,66131,66067,69481,73835,78794,81470,85218
76701,88203,90947,93114,90644,95046,100323,111584
76704,62501,63862,65196,64260,66878,59831,59856
76705,85632,81632,80115,85313,88638,91493,104401
76706,116253,115141,115719,113508,114784,124095,137264
76707,61742,61256,59569,60964,64007,64870,72770
76708,100445,97781,98903,100091,103572,108704,120606
76710,114387,112713,115076,118264,121982,128878,145163
76711,59283,58974,59691,61113,63811,65848,71416
76712,173879,172161,173847,181062,185887,197076,213407
76801,66975,68421,72169,77880,83519,88317,93217
76802,101525,104102,110256,118731,125686,133239,140395
76821,46709,47079,50490,54619,59007,64515,68559
76823,64467,66859,71296,76761,81097,85028,89409
76825,69056,71822,79188,85389,87707,92860,101979
76827,142632,152086,167406,178154,188708,200501,206848
76828,46522,46706,48530,51644,53327,54364,59945
76831,207630,210976,231753,244493,251728,261873,271660
76834,35768,36367,36777,39351,41956,45475,48660
76844,123496,126520,131271,136004,142002,151235,175450
76845,197653,185832,187116,153815,152260,163597,178411
76849,55693,59065,61380,64302,72426,77630,82550
76853,91023,96769,102245,109561,123159,135354,145027
76857,75982,77851,82517,87773,93072,96553,98800
76861,101537,101390,107275,113428,120925,123353,129889
76865,43044,46483,50579,53975,57488,62098,69653
76870,378985,385062,398429,423104,445218,469817,441652
76875,62863,64420,70769,75408,78355,82371,88854
76878,40947,41350,41557,45942,48890,51899,54107
76882,68854,65578,65373,68937,68271,80905,87149
76885,163997,166387,182581,184109,195172,211261,208578
76890,154478,159387,170563,184331,197263,210620,221899
76901,70624,72811,81753,96960,105689,110168,118562
76903,44633,45272,48050,52241,56312,61074,68426
76904,132091,140856,156636,185776,195281,197075,201216
76905,82962,84025,93583,108171,116077,119177,124650
76932,64150,67560,71080,76617,85818,94274,102862
76933,83817,90452,96208,101213,108527,114953,120921
76934,62277,63027,67199,79421,80425,88345,98613
76935,133516,140715,153184,190574,213340,217124,215947
76940,64608,64171,68633,79060,85782,90449,88255
76945,189186,188986,190761,187867,172572,170457,179632
76955,134506,134420,131395,134725,128759,137294,147228
77002,173151,179828,210322,237433,254184,254648,255120
77003,188233,198800,223878,259363,291812,295560,297009
77004,194982,203207,224516,259993,284140,292210,294829
77005,752773,788148,895922,1004397,1081662,1106428,1132807
77006,319491,331167,381646,437005,473702,464597,465638
77007,303056,314685,359606,408385,433255,424743,419883
77008,297253,309647,357986,417157,439396,432284,434934
77009,166736,175108,201367,247082,270712,277391,290701
77010,313141,328283,360866,402084,441885,440299,448111
77011,61790,61268,67934,72252,81821,93705,108601
77012,69261,69086,74754,79338,87010,95938,103873
77013,77131,77417,82116,89565,98057,104510,115823
77014,108297,107980,120079,135086,146105,152923,158475
77015,87348,87550,92980,101385,110731,117744,127075
77016,65244,62201,64247,68634,72814,77620,85756
77017,84196,84142,87157,93398,101973,108394,114346
77018,232611,248161,298957,375619,393406,388225,395815
77019,395590,406088,462729,526955,565199,559287,558397
77020,70709,67584,69797,75627,80101,83771,91282
77021,83629,82554,87944,95736,106802,110630,120531
77022,79889,78788,82730,92383,100655,110809,124559
77023,96972,101055,111423,124766,143726,163228,184852
77024,640397,677028,770686,873316,952849,969337,980040
77025,304451,311812,347038,400893,434332,433862,430431
77026,57239,58531,61046,63358,66364,66192,73296
77027,441632,457596,519925,590086,624537,621576,631174
77028,62199,65031,68941,71459,74479,77058,78709
77029,64547,63972,66118,71196,74332,77314,81550
77030,326377,334820,373784,418394,455254,459276,463210
77031,123396,117779,125302,135768,146458,160315,169409
77032,72512,72766,79801,87559,97320,102361,111174
77033,71543,62231,62764,67358,75506,80236,86579
77034,99146,98249,102380,112081,120922,130248,139942
77035,135022,137742,159275,186864,208235,219662,224599
77036,76062,78685,86164,96692,107389,115199,122533
77037,87710,85675,92366,102434,109459,115301,119091
77038,88279,86172,93533,107172,119629,126261,133511
77039,79158,77686,82537,87934,95810,105059,116727
77040,120076,120511,129171,143304,157452,165102,171178
77041,136066,138163,150641,165599,178749,184263,188307
77042,148097,150136,168913,193531,212613,219307,225319
77043,160218,163829,183133,221481,258312,269047,276522
77044,147177,145851,157016,170684,183957,191398,196921
77045,86218,83015,88581,94231,99050,108044,116763
77046,209039,209688,236770,257875,291491,296563,295872
77047,103320,101582,112740,126330,138762,147968,155252
77048,91740,89305,95729,102631,107772,115491,126137
77049,111340,110472,119652,131162,141276,148770,157472
77050,76511,75729,79202,86853,94957,100719,108667
77051,76061,76198,77861,82485,87638,90721,95429
77053,85443,82783,83408,89696,98184,105496,115028
77054,94846,95110,101519,112500,124352,132935,138641
77055,271697,280964,323988,383182,424942,429195,434672
77056,439578,451315,503436,565153,609113,603642,597183
77057,183101,186666,204737,230502,254065,259689,258209
77058,129132,129100,135985,144137,155233,162741,173871
77059,244351,245297,262057,279843,296151,306293,313715
77060,79869,78699,85266,93161,101466,107295,115804
77061,101133,100893,108951,119684,131887,142647,151244
77062,154472,155528,167366,179120,192591,203118,215008
77063,136348,137499,152911,177453,194484,200435,202480
77064,122261,122657,133472,146967,160464,167955,173790
77065,129889,131971,143323,157239,170325,177765,183754
77066,105338,105593,115590,130163,141195,148554,154389
77067,85475,82911,90999,104493,115948,124706,132084
77068,160696,161359,172452,188135,200529,205511,213103
77069,187319,189394,204786,221831,235909,240195,243026
77070,141006,142190,153450,169011,183301,189847,195673
77071,104414,101620,109987,123434,136577,146326,152890
77072,77935,77055,85273,97353,111133,122472,131430
77073,98142,94962,107861,125724,137397,143664,148743
77074,93673,91542,100272,115355,131835,144572,153548
77075,110443,107660,117217,128648,138678,146770,158037
77076,79873,77978,84437,91937,98500,105433,111114
77077,208642,212717,239435,273913,304347,310599,310958
77078,63261,68696,76085,76210,80855,89917,95576
77079,313984,332782,383064,437284,478409,480425,481514
77080,151729,153091,172531,206488,238382,245101,248741
77081,144519,148164,166226,189050,203127,205408,210157
77082,119924,118493,128050,142360,156090,164416,172292
77083,114598,112172,119742,133559,147037,156072,165859
77084,115555,115082,126711,140767,154491,162237,167708
77085,94418,89809,97189,113024,123597,132193,139396
77086,86878,85527,92471,106203,117251,126191,133386
77087,76142,76501,79818,85251,94200,103189,114563
77088,81974,81051,88491,98542,111130,120213,127763
77089,123828,122913,131814,141806,152335,163284,174027
77090,112273,112592,123067,137359,148445,154280,161446
77091,87760,86613,95702,105356,114704,122042,128385
77092,120375,121670,135771,158222,182770,199102,206649
77093,74650,71980,75897,81234,87574,89027,94751
77094,284641,296743,338191,375873,397844,395740,391582
77095,155517,157329,171478,188251,203741,210924,214610
77096,255020,260354,306153,352349,383491,371405,358560
77098,369243,384430,445979,513048,553231,543606,544686
77099,85171,84294,91657,105660,119116,128232,138434
77301,103089,105480,108518,118300,131296,140569,146245
77302,133495,138344,146568,159392,175834,184611,189181
77303,116616,119811,123087,134338,149525,158179,164288
77304,181394,186382,191652,207856,224338,227105,230398
77306,96710,101330,100132,107953,121646,138058,143205
77316,233964,241292,251379,272925,300362,307834,307296
77318,167939,172763,178950,192713,208047,214645,219991
77320,110621,113110,119033,127253,136003,145746,155057
77327,74636,74851,77718,82807,88009,94167,102276
77328,100708,102577,105728,113911,123616,130432,137537
77331,116365,119315,125835,134180,142002,148850,155073
77334,107067,107128,112614,122524,131930,144728,154486
77335,69214,69719,71690,75133,79155,82233,87382
77336,148879,146948,158531,172603,182953,189616,197346
77338,99354,97816,109029,123582,135209,143119,149275
77339,146102,147606,159008,172652,186846,195031,201279
77340,128210,130756,137359,147135,157049,168220,179032
77345,219327,222395,240594,262143,281814,287935,287046
77346,157205,156873,169299,184079,198364,205858,211444
77350,63955,62315,63114,66084,71212,74414,77346
77351,90726,90840,94550,100853,108520,113584,120827
77354,227433,234651,247388,268935,292944,295245,294668
77355,202845,206223,214920,233088,257052,264426,269508
77356,204179,208379,216947,231418,246198,248933,250886
77357,129597,129663,132141,145913,162315,170662,175146
77358,125981,128632,135629,147790,163743,177011,188247
77359,108617,111072,115649,121124,125984,129317,137775
77360,86698,85186,88272,93293,102086,108121,113610
77362,166833,170457,180966,198170,219370,231080,237651
77363,92073,94645,100339,109073,118522,124056,132442
77364,105647,109236,115864,121496,127212,131100,135293
77365,166214,168002,175294,186926,203165,208580,214722
77367,99934,100307,105375,114950,120847,128410,133018
77368,50151,47441,47092,44810,48120,47234,49358
77369,57985,59525,64182,71747,78231,75863,80690
77371,67088,67264,71090,76706,82686,87374,90939
77372,108852,105923,103474,116799,126672,140482,145382
77373,104726,102872,112764,126955,137810,144922,151823
77374,88019,89709,95028,104740,116942,114620,116127
77375,153719,154758,168145,187191,204180,210985,215111
77376,64822,66575,71048,76949,85554,83806,92321
77377,196352,200130,218796,239736,258221,262861,263262
77378,102341,103142,106964,116249,135365,144678,150770
77379,185099,186330,202163,221996,238559,244019,246689
77380,169522,176702,192998,216645,233890,232723,232130
77381,246899,259413,284570,320050,340395,334142,328471
77382,286925,299483,324360,357831,379672,372282,364251
77384,237133,242930,263075,289132,309879,304944,302955
77385,162465,168684,177988,194764,210508,213560,217437
77386,179002,183847,195287,214270,230582,234044,238720
77388,142169,143182,155428,171749,186182,192656,195970
77389,230162,233315,258236,290689,312393,316791,315896
77396,123477,121273,131600,145137,157146,164722,169766
77399,67551,71386,74975,81056,81503,81550,85422
77401,624211,650387,740366,833459,893505,905735,912050
77406,220665,223015,236246,259947,278116,281043,282585
77407,196215,196864,206920,227784,247027,252951,257099
77412,72745,75243,81590,87215,90570,94277,102014
77414,97734,100407,106274,114044,123253,132170,140854
77415,84427,85211,89788,94016,97899,102889,109203
77417,141764,132872,131442,132058,144028,147406,150628
77418,171512,174837,183611,195835,209394,222941,236777
77419,88162,90499,94885,102227,110036,117142,124862
77420,77181,78620,81242,87840,92656,96007,99573
77422,115565,115335,120278,124163,138218,143607,154560
77423,170047,173534,183696,198556,213065,226822,240448
77426,198719,202256,214272,232282,245851,263485,286356
77428,72621,75185,78752,83313,91480,96163,101513
77429,182004,184756,201115,219995,237312,243214,247290
77430,149887,152566,160041,176164,190137,200428,211015
77432,91917,83256,81966,86511,93584,97641,103826
77433,198569,200272,220519,243899,263797,268578,271380
77434,50944,51290,53701,58003,61404,64895,70168
77435,133518,134064,141401,152587,165321,175724,186945
77437,97245,98842,103174,110105,118001,124804,132364
77440,126337,132762,140835,153286,166124,183089,201723
77441,325569,331431,358860,389425,411362,408494,406375
77442,77835,79325,84542,90160,96062,101354,109060
77443,68314,67645,70773,74579,79950,84357,88073
77444,139519,145313,158990,148836,157511,160807,166072
77445,109221,111413,116802,123760,132693,141070,149279
77446,74809,77026,81187,85603,91089,96521,98771
77447,149364,150517,162073,177542,193203,204414,213693
77448,71126,73012,74085,76991,82665,89379,95133
77449,112359,111991,125935,141864,156414,165580,171143
77450,183518,187286,207546,232588,251168,254838,256454
77452,163157,169001,181193,191824,204749,212157,219853
77453,59557,60814,62110,66059,70895,72889,76389
77454,70920,73205,76748,84520,89308,94600,97428
77455,105701,107127,111702,119835,129199,137311,148752
77456,74210,75850,79187,85175,91223,97230,105868
77457,151896,154651,165833,180439,192488,199003,212892
77458,79441,82401,86943,93778,104239,115411,122205
77459,209462,210611,223171,246548,267162,273143,277187
77460,82993,84388,89180,95151,104017,110795,117136
77461,153862,157398,166599,170206,181219,183082,195358
77464,169631,168439,200002,205180,197315,185017,171692
77465,85251,86886,90366,96868,103136,111836,118238
77466,163473,160317,172430,188761,203954,218611,232689
77468,76130,77787,81661,85581,90194,98395,103801
77469,171550,173780,181067,196765,213919,221191,226865
77470,53829,53853,55840,58750,61366,67633,74448
77471,128921,130015,135033,144919,155888,162654,171066
77473,99417,100276,102517,110326,118157,123441,136639
77474,155065,158140,165900,177643,189777,201534,214246
77475,60341,62169,67966,71765,76344,83969,92706
77476,293354,280236,291204,305049,306994,270778,251509
77477,130834,133196,141652,154238,165928,176118,186374
77478,228666,230972,248882,275305,298657,304216,308192
77479,288146,293344,314605,351337,379802,379070,379653
77480,127534,121248,122756,126070,135042,140056,148848
77481,170479,174745,176057,182527,184080,184548,186471
77482,94605,98515,106547,114868,122102,133947,141362
77483,76244,78799,81976,87168,93062,103256,110714
77484,149217,151746,161132,175132,189710,202393,215849
77485,132099,130164,139206,152172,165097,173591,174008
77486,112657,112806,117797,130606,142239,148107,157383
77488,86918,87872,91145,97218,103951,109465,115677
77489,102876,100102,102668,111223,124852,133940,143982
77493,159032,161968,179538,201106,219148,229338,236067
77494,260292,265768,286800,318218,336379,332424,330788
77498,155428,155980,166248,184158,201356,210497,218711
77502,92973,91642,95498,105039,114850,122923,131075
77503,91363,89647,93167,101478,109477,119923,128695
77504,125353,125001,133911,142781,152344,161020,170387
77505,153747,154560,163245,175029,187970,197318,207014
77506,67866,68020,71755,78876,85431,92523,100535
77510,145624,145142,152074,160313,172379,189674,198558
77511,129651,127378,134185,146915,160998,168723,179969
77514,106830,107151,112300,121324,130682,140773,148773
77515,115406,114426,121171,129586,141957,150521,161715
77517,159597,159663,168589,181400,195290,217434,228023
77518,105191,105293,109207,117770,125373,134065,142224
77519,79062,78308,81228,87845,98312,103968,112775
77520,77494,78237,82100,86560,93643,99850,106909
77521,120130,119798,128080,138818,148720,157823,167322
77523,205625,208783,218478,233846,249364,266561,284324
77530,87809,86091,90444,100021,109344,119191,131270
77531,105064,103888,110231,115543,125496,135028,147603
77532,130163,129960,138203,148873,159637,166879,177045
77533,70768,71957,73758,76070,76989,73092,71813
77534,118724,117817,127475,136226,151067,160825,172416
77535,128151,130736,137635,147317,157751,169307,182102
77536,132880,133313,140492,150072,161080,169713,179943
77538,90349,92823,99512,106612,114668,122953,130937
77539,136273,135593,142319,153775,164980,177385,187249
77541,99065,95343,96804,100308,115003,115044,126274
77545,137255,129840,137120,153235,169473,176986,184557
77546,187134,189461,202082,215414,231370,244871,255045
77547,74803,72806,74528,76961,82028,90598,98206
77550,124833,133540,140318,150912,158934,170399,183182
77551,116457,119810,127480,134234,139927,149827,159745
77554,260446,269506,279180,297966,319203,330774,339867
77560,112992,112722,117511,123464,131277,138978,152716
77561,94933,97843,102439,109642,120484,129191,137301
77562,99431,98140,104782,113635,122026,129690,138854
77563,115356,115155,123731,129635,136604,147609,155375
77564,79863,81910,86691,93091,99836,105500,111611
77565,203755,206519,218116,232688,248016,265445,279209
77566,139714,140062,147465,157650,170818,179677,191533
77568,100429,97769,100793,108160,113394,122647,131986
77571,121162,120115,127036,135049,145101,154480,164691
77573,189161,193028,204065,218557,237207,250929,260180
77575,90902,92793,97577,103888,111073,118410,126221
77577,95650,96428,102950,114563,131523,138545,148417
77578,198002,197684,210688,235119,257303,264858,274566
77580,282759,285681,298259,313921,326495,348961,361389
77581,172380,172868,184374,202312,221381,231715,241348
77582,84996,87286,90025,96853,103119,110642,115407
77583,166280,166127,174431,192992,210626,218048,228478
77584,187276,186431,198162,219969,241636,250172,258054
77585,77751,77833,81483,87772,95047,95498,99451
77586,176691,177266,191016,204809,221949,234684,246393
77587,84843,84495,86320,94665,103266,110599,121551
77590,84121,84766,85191,88618,95982,104709,113843
77591,95975,94109,99417,107109,113300,121553,130094
77597,130272,132311,138237,147541,158001,171368,184732
77598,117176,116679,124025,133236,143288,153738,163725
77611,115035,116383,121649,128729,136319,143840,152161
77612,89827,90843,95139,104574,112889,120935,127430
77613,74696,75236,80418,86043,93321,98737,102413
77614,58533,59345,61326,65335,70096,75428,80567
77615,71601,72852,74912,81972,89659,93987,99614
77616,77233,78112,83095,89817,97975,102573,109549
77617,177766,176624,168993,176398,200886,218433,235361
77619,93842,92539,97352,104409,108843,111339,110015
77622,119856,120972,129578,137550,148916,160382,166799
77624,90080,89251,94977,103404,110900,117756,127563
77625,111758,114728,119986,128655,136845,139903,145573
77627,120014,118150,126104,132430,139950,146159,146838
77629,78236,78800,88145,94039,97203,101300,103782
77630,74625,75855,79046,83861,88889,91761,94684
77632,117300,119648,125314,133199,141715,148289,155650
77640,52467,51254,53565,56317,57191,58411,55513
77642,55016,53868,57558,58962,58769,59725,58765
77650,211790,225651,233413,237135,253177,262977,265512
77651,132555,130387,139954,147874,154703,161799,164267
77655,58419,64352,70141,75369,77612,83516,83271
77656,90949,92221,97335,103817,109802,113497,118640
77657,148399,150630,157140,167912,178582,188364,198991
77659,138446,141268,148091,158817,169596,178721,188257
77660,64704,66197,71052,75903,83675,87678,93597
77661,95443,91952,92046,102929,118636,126524,129938
77662,88177,89682,93404,99421,105749,110472,114972
77663,113509,116685,122193,131438,141798,149053,155631
77664,81682,82861,87778,94129,100411,107262,115193
77665,111074,112034,118826,128016,136806,147055,156064
77701,42211,39992,41423,45932,48499,46590,45237
77702,89999,85423,90027,95482,99371,100620,100339
77703,39361,38470,40130,41567,44753,44074,43803
77705,62913,62138,65724,69423,72880,72558,70361
77706,136481,136147,144204,151665,157866,164981,167717
77707,100904,100150,105684,111072,115385,118664,116567
77708,90032,90251,94749,99877,101848,105329,104184
77713,137236,138088,146455,156078,164399,171508,175079
77801,96593,96616,99734,105933,114116,123798,135544
77802,141534,139792,144858,151421,163331,176025,187095
77803,77506,77174,81032,86240,92675,97920,107998
77807,151060,151844,157717,167131,179311,191806,203835
77808,201685,203528,213337,225004,242355,258487,273926
77830,129253,134431,142339,154952,168837,180257,193728
77831,71342,72856,76397,81547,87107,91412,98238
77833,140289,142414,149254,159651,171144,183764,195531
77835,172449,172344,179758,190521,203205,218789,234630
77836,100585,103509,108466,118480,131504,142433,149661
77837,58437,59356,62106,66419,70016,72949,75781
77840,138924,139472,144137,151602,164239,176144,187983
77845,182363,184441,189168,199703,214106,228508,242623
77852,89024,93399,97995,105264,112752,116109,121596
77853,110183,111767,117982,128802,139331,149772,164703
77855,99137,104563,115838,126997,128612,143769,158962
77856,127682,133000,140962,153712,169837,187558,199600
77857,144636,145747,153871,164973,170825,180813,192264
77859,65021,66119,70041,75146,79578,82850,87766
77861,130388,136081,144881,155711,169826,183038,201160
77863,87098,86600,88729,94078,103149,108287,114445
77864,90047,92419,96420,104132,111615,117495,125110
77865,126876,128432,136005,149538,161578,166572,184548
77868,104944,106800,113129,122425,131371,137426,145417
77871,107760,112158,120754,132774,139044,147879,158069
77872,134917,139820,146013,155344,165285,176117,191612
77873,121496,127256,136129,142919,157977,172083,179799
77876,55440,57107,58911,61712,64803,70571,75784
77878,97942,97979,102607,109400,119240,126574,135871
77879,67086,68530,72902,76438,81508,85256,91343
77880,167346,173645,182512,194699,200744,205229,227452
77882,164392,168576,176153,193614,218162,226653,234549
77950,67635,69441,73510,78127,86628,93318,100170
77954,82024,84895,88464,96095,106366,115120,121817
77957,77672,79506,83576,89998,97285,103128,109931
77962,75877,77621,82867,89130,97480,105180,111514
77963,97680,99162,103018,114602,123072,134909,147824
77964,126609,129974,137918,149842,160119,172872,186307
77969,97461,99887,106683,111457,127776,144112,152989
77971,90554,92245,95305,102767,110239,119143,126795
77974,144357,149682,164997,182058,198418,217660,230214
77975,90785,92362,97400,105874,112292,119100,127989
77978,57889,58785,60733,64532,69297,76205,80624
77979,91362,92192,96456,103073,108581,115270,122161
77982,161787,163002,173215,182619,194471,205868,214815
77983,88389,87940,91771,96709,101752,106853,110164
77984,106457,110663,117824,127149,136666,148555,160262
77986,87043,91134,100277,107369,116391,130371,142485
77987,82295,85565,89762,95717,98542,106179,114951
77990,49379,51593,57179,63202,69782,74271,80413
77991,79730,82015,86342,93218,101144,110210,112471
77994,89324,97244,104817,107945,110520,115129,122979
77995,76291,77873,81693,87980,94691,101486,108073
78002,94598,94898,100693,111476,116721,128032,135591
78003,143777,146279,152910,160229,170238,178834,189933
78004,269136,271504,289358,313554,332917,345438,367618
78005,227799,231903,241257,262140,274578,269435,294028
78006,270104,274098,288095,307439,326986,343681,364010
78008,47632,49484,51214,55452,60698,65763,70844
78009,172611,176075,184561,197698,212248,224622,236477
78010,149345,153579,161634,174801,182539,191839,203370
78011,54453,55529,57754,64892,69535,73960,80562
78012,64191,64352,65511,70326,73368,75334,76085
78013,191761,194639,207262,218503,229248,241097,257378
78015,334029,340373,354311,369860,383752,394095,407414
78016,93401,94472,98396,105418,115096,123271,135679
78017,48179,49477,51112,57627,63209,69279,75132
78022,84996,86458,92154,102070,113475,126284,136314
78023,246884,251687,262451,274624,287553,298669,308020
78024,237102,242610,255489,273635,296703,309629,326095
78025,146886,147911,152723,162745,172435,181199,191954
78026,83427,85241,90295,98842,107015,116030,127091
78027,188149,191308,199103,212149,228512,238594,257822
78028,155066,157295,164314,174791,185251,196060,207163
78039,103717,103399,104600,111878,114716,119682,126379
78040,82949,83733,85669,87626,91511,87088,86774
78041,157337,158484,161674,160333,166813,171120,175628
78043,114373,116085,120211,120700,126231,129058,129802
78045,186569,188301,191576,198281,205817,211137,217292
78046,100982,101852,104752,106477,115670,120790,124472
78050,71574,72989,75942,80915,86436,91570,98713
78052,128731,131121,138976,149580,159279,169667,180182
78055,148340,148613,155998,159685,164857,171529,180116
78056,250406,255213,269499,289706,309336,319265,336942
78057,95054,100484,107491,113625,123471,128283,141372
78058,185138,180044,185944,201404,209419,222023,234638
78059,114885,116491,121581,129197,142420,148862,158683
78061,56111,55803,59155,63259,68122,73784,78944
78063,145676,148327,155967,165396,174471,180308,190924
78064,115054,118067,125088,135459,146267,157429,169175
78065,81586,83875,88464,95059,99553,105872,113740
78066,179956,185467,197129,213341,230618,241492,254103
78067,39012,40984,43609,47184,51628,54904,58632
78069,83635,82281,88533,93962,100073,110925,120847
78070,292187,296426,309520,324620,345273,361801,375893
78071,75792,76966,81023,89770,102586,110786,116862
78073,91888,89597,95568,102123,106944,114783,125379
78075,93393,97877,98768,109828,128676,146286,152042
78076,59546,63917,66760,72232,78827,83647,89536
78101,180599,185252,194787,210309,224833,240430,257353
78102,72665,74848,78536,85574,92656,99988,107831
78108,201367,200385,201422,208078,218107,224233,231540
78109,120754,121740,126680,135349,144906,153955,162738
78112,92552,93334,98137,103317,110460,117752,130123
78113,164292,169641,180966,195686,212596,230988,250250
78114,162653,167023,177126,192021,208176,223806,239146
78116,108758,113743,122501,130320,138250,155315,185432
78117,124186,129861,137171,151592,163264,181469,202083
78118,60150,61533,65335,70622,77459,84904,93221
78119,61417,64090,68508,73976,81240,86925,92568
78121,216238,222176,234026,252771,274202,294731,315051
78122,94501,102465,115125,119718,123707,138909,152442
78123,292199,290352,292791,299356,328554,338147,353238
78124,175375,176001,180705,189129,204649,209230,222387
78130,170334,172815,179222,186769,202297,212375,223826
78132,298935,306303,320970,332749,357224,370401,389123
78133,185832,187666,192450,200190,218242,233673,249202
78140,61479,64325,68218,70958,76108,79123,83990
78141,68328,67996,69921,75325,80546,89854,97635
78143,74917,74494,77233,82681,89761,94010,102300
78146,79228,83811,87107,95109,99319,109426,116188
78147,98627,100082,106345,115927,123998,131799,141064
78148,133561,135920,141742,149943,159322,168208,176895
78151,54329,55310,58692,62014,65512,68466,71660
78152,162952,168218,172908,190569,199235,207432,219442
78154,172933,173911,177228,184935,194654,202374,211504
78155,149030,145127,145049,152484,163844,168057,181642
78159,62201,64189,67287,71294,78529,82111,86578
78160,125955,128652,135385,146650,158943,172143,183086
78161,102981,105467,112551,125583,135423,143405,155314
78162,92154,94377,96929,108315,115814,124814,130405
78163,274381,282005,300075,311380,330934,344870,360045
